stateFIPS,CongressionalDistrict,StateLower,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
42,4,194,PA,9675.281,0.013,0.092
42,5,148,PA,1735.14,0.002,0.003
42,5,149,PA,21067.211,0.03,0.038
42,5,159,PA,60746.895,0.085,0.309
42,5,160,PA,41836.438,0.059,0.205
42,5,161,PA,64041.761,0.09,0.314
42,5,162,PA,64103.244,0.09,0.319
42,5,163,PA,62999.58,0.088,0.314
42,5,164,PA,61505.853,0.086,0.377
42,5,165,PA,64310.874,0.09,0.384
42,5,166,PA,62559.402,0.088,0.379
42,5,168,PA,61958.406,0.087,0.394
42,5,184,PA,42064.217,0.059,0.392
42,5,185,PA,56836.083,0.08,0.514
42,5,186,PA,4600.854,0.006,0.043
42,5,188,PA,961.679,0.001,0.009
42,5,191,PA,42804.574,0.06,0.392
42,6,5,PA,845.872,0.001,0
42,6,13,PA,60939.773,0.084,0.018
42,6,26,PA,57860.857,0.08,0.017
42,6,74,PA,65086.737,0.09,0.029
42,6,126,PA,40639.159,0.056,0.074
42,6,127,PA,64778.269,0.089,0.118
42,6,128,PA,57147.274,0.079,0.104
42,6,129,PA,31399.091,0.043,0.057
42,6,130,PA,13686.189,0.019,0.024
42,6,155,PA,65883.633,0.091,0.333
42,6,156,PA,65686.996,0.091,0.33
42,6,157,PA,50761.238,0.07,0.258
42,6,158,PA,62730.201,0.087,0.319
42,6,160,PA,22585.274,0.031,0.111
42,6,167,PA,64777.293,0.089,0.385
42,7,22,PA,64106.646,0.089,0.019
42,7,115,PA,33173.245,0.046,0.033
42,7,131,PA,49957.135,0.069,0.088
42,7,132,PA,64572.143,0.089,0.115
42,7,133,PA,63868.702,0.088,0.114
42,7,134,PA,48040.76,0.066,0.085
42,7,135,PA,65951.639,0.091,0.118
42,7,136,PA,64712.958,0.09,0.113
42,7,137,PA,64070.266,0.089,0.115
42,7,138,PA,65345.498,0.09,0.117
42,7,176,PA,2845.852,0.004,0.018
42,7,183,PA,62335.645,0.086,0.596
42,7,187,PA,52479.608,0.073,0.482
42,7,189,PA,21148.298,0.029,0.204
42,8,111,PA,27376.795,0.04,0.028
42,8,112,PA,62787.182,0.091,0.063
42,8,113,PA,63508.545,0.092,0.063
42,8,114,PA,62439.311,0.09,0.062
42,8,115,PA,26720.691,0.039,0.027
42,8,116,PA,34441.322,0.05,0.034
42,8,117,PA,14535.037,0.021,0.014
42,8,118,PA,61100.518,0.088,0.062
42,8,119,PA,55896.782,0.081,0.063
42,8,120,PA,61292.441,0.089,0.069
42,8,121,PA,61182.023,0.088,0.094
42,8,139,PA,60935.301,0.088,0.11
42,8,176,PA,60282.185,0.087,0.373
42,8,189,PA,39887.633,0.058,0.385
42,9,5,PA,61501.649,0.087,0.019
42,9,101,PA,67101.661,0.095,0.055
42,9,102,PA,66373.911,0.094,0.055
42,9,104,PA,5387.429,0.008,0.005
42,9,107,PA,56888.128,0.081,0.051
42,9,109,PA,62593.411,0.089,0.058
42,9,116,PA,26567.189,0.038,0.026
42,9,117,PA,17556.349,0.025,0.017
42,9,119,PA,6397.302,0.009,0.007
42,9,122,PA,60636.956,0.086,0.093
42,9,123,PA,59350.491,0.084,0.095
42,9,124,PA,59327.833,0.084,0.096
42,9,125,PA,47583.021,0.068,0.082
42,9,126,PA,23731.801,0.034,0.043
42,9,129,PA,20443.083,0.029,0.037
42,9,130,PA,30879.873,0.044,0.055
42,9,134,PA,18017.376,0.026,0.032
42,9,187,PA,13530.927,0.019,0.124
42,10,47,PA,54233.088,0.075,0.02
42,10,87,PA,66813.052,0.092,0.039
42,10,88,PA,64910.773,0.089,0.038
42,10,92,PA,64309.812,0.088,0.037
42,10,93,PA,22894.584,0.031,0.013
42,10,94,PA,13487.625,0.019,0.008
42,10,95,PA,65168.256,0.09,0.038
42,10,98,PA,5344.484,0.007,0.003
42,10,103,PA,65512.041,0.09,0.054
42,10,104,PA,59637.703,0.082,0.05
42,10,105,PA,64267.547,0.088,0.053
42,10,106,PA,65572.275,0.09,0.058
42,10,125,PA,13372.95,0.018,0.023
42,10,193,PA,17621.941,0.024,0.166
42,10,196,PA,39798.748,0.055,0.369
42,10,199,PA,43875.92,0.06,0.391
42,11,13,PA,4730.386,0.006,0.001
42,11,37,PA,63409.776,0.087,0.021
42,11,41,PA,64991.755,0.089,0.023
42,11,43,PA,63436.73,0.087,0.023
42,11,47,PA,11248.359,0.015,0.004
42,11,93,PA,41232.082,0.057,0.024
42,11,94,PA,49884.117,0.068,0.029
42,11,96,PA,66049.172,0.091,0.038
42,11,97,PA,66170.464,0.091,0.038
42,11,98,PA,59171.814,0.081,0.034
42,11,99,PA,64983.461,0.089,0.037
42,11,100,PA,65568.151,0.09,0.044
42,11,128,PA,7463.084,0.01,0.014
42,11,129,PA,12525.209,0.017,0.023
42,11,169,PA,64113.404,0.088,0.399
42,11,196,PA,23520.966,0.032,0.218
42,12,67,PA,15460.265,0.022,0.007
42,12,68,PA,59445.257,0.085,0.026
42,12,76,PA,42952.156,0.061,0.019
42,12,77,PA,49491.93,0.07,0.022
42,12,81,PA,9618.534,0.014,0.006
42,12,82,PA,53745.099,0.076,0.031
42,12,83,PA,61635.461,0.088,0.036
42,12,84,PA,63163.073,0.09,0.037
42,12,85,PA,65388.473,0.093,0.038
42,12,86,PA,45820,0.065,0.026
42,12,107,PA,6936.072,0.01,0.006
42,12,108,PA,61980.383,0.088,0.057
42,12,110,PA,58635.959,0.083,0.055
42,12,111,PA,32579.519,0.046,0.033
42,12,117,PA,27521,0.039,0.027
42,12,171,PA,48179.581,0.069,0.299
42,13,51,PA,11380.515,0.016,0.004
42,13,55,PA,21459.727,0.031,0.009
42,13,59,PA,32912.411,0.047,0.014
42,13,69,PA,62310.366,0.089,0.027
42,13,71,PA,38811.968,0.055,0.017
42,13,72,PA,9223.505,0.013,0.004
42,13,78,PA,63264.549,0.09,0.029
42,13,79,PA,61901.781,0.088,0.028
42,13,80,PA,62748.219,0.089,0.028
42,13,81,PA,45634,0.065,0.026
42,13,82,PA,10641.794,0.015,0.006
42,13,86,PA,19919.032,0.028,0.011
42,13,89,PA,64756.692,0.092,0.037
42,13,90,PA,65623.542,0.093,0.038
42,13,91,PA,64408.254,0.092,0.037
42,13,193,PA,45072.612,0.064,0.425
42,13,199,PA,21917.375,0.031,0.195
42,14,15,PA,24581.028,0.036,0.007
42,14,33,PA,17787.063,0.026,0.005
42,14,39,PA,11890.204,0.017,0.004
42,14,40,PA,21229.434,0.031,0.007
42,14,46,PA,33661.057,0.049,0.012
42,14,48,PA,61387.521,0.089,0.023
42,14,49,PA,59982.75,0.087,0.023
42,14,50,PA,60303.164,0.087,0.024
42,14,51,PA,49788.235,0.072,0.019
42,14,52,PA,62660.711,0.091,0.025
42,14,54,PA,43825.696,0.063,0.018
42,14,55,PA,32117.558,0.046,0.013
42,14,56,PA,59058.539,0.085,0.024
42,14,57,PA,61246.758,0.089,0.025
42,14,58,PA,62519.974,0.09,0.026
42,14,59,PA,29868.989,0.043,0.012
42,15,11,PA,21411.055,0.031,0.006
42,15,55,PA,7162.148,0.01,0.003
42,15,60,PA,59862.607,0.087,0.024
42,15,62,PA,61663.585,0.09,0.026
42,15,63,PA,58782.094,0.086,0.024
42,15,64,PA,58529.007,0.085,0.025
42,15,65,PA,43560.257,0.063,0.018
42,15,66,PA,62769.329,0.091,0.027
42,15,67,PA,46560,0.068,0.02
42,15,71,PA,22202.615,0.032,0.01
42,15,72,PA,50822.112,0.074,0.022
42,15,73,PA,63287.413,0.092,0.028
42,15,75,PA,62448.108,0.091,0.027
42,15,76,PA,21562.086,0.031,0.01
42,15,77,PA,17636.369,0.026,0.008
42,15,81,PA,9748.236,0.014,0.006
42,15,171,PA,18968.009,0.028,0.118
42,16,1,PA,59489.163,0.086,0.019
42,16,2,PA,60152.692,0.087,0.019
42,16,3,PA,62379.548,0.09,0.019
42,16,4,PA,59661.444,0.086,0.018
42,16,6,PA,62789.796,0.091,0.019
42,16,7,PA,61900.89,0.089,0.019
42,16,8,PA,60152.633,0.087,0.018
42,16,9,PA,57982.655,0.084,0.018
42,16,10,PA,33736.23,0.049,0.01
42,16,11,PA,40330.302,0.058,0.012
42,16,12,PA,44356.625,0.064,0.013
42,16,14,PA,12930.574,0.019,0.004
42,16,17,PA,60778.802,0.088,0.017
42,16,65,PA,16727.629,0.024,0.007
42,17,10,PA,27166.383,0.039,0.008
42,17,12,PA,17772.934,0.025,0.005
42,17,14,PA,46628.867,0.066,0.014
42,17,15,PA,35155.976,0.05,0.01
42,17,16,PA,61334.475,0.087,0.018
42,17,20,PA,32224.042,0.046,0.009
42,17,21,PA,40466.61,0.058,0.012
42,17,27,PA,20305.424,0.029,0.006
42,17,28,PA,61611.415,0.088,0.018
42,17,30,PA,63483.496,0.09,0.019
42,17,32,PA,45829.437,0.065,0.014
42,17,33,PA,43074.903,0.061,0.013
42,17,42,PA,56654.255,0.081,0.021
42,17,44,PA,61759.659,0.088,0.023
42,17,45,PA,61108.587,0.087,0.022
42,17,46,PA,13798.713,0.02,0.005
42,17,54,PA,15340.251,0.022,0.006
42,18,19,PA,60520.619,0.086,0.018
42,18,20,PA,28299.582,0.04,0.008
42,18,21,PA,19742.497,0.028,0.006
42,18,23,PA,61369.016,0.087,0.019
42,18,24,PA,60218.121,0.085,0.018
42,18,25,PA,61722.598,0.087,0.018
42,18,27,PA,40225.212,0.057,0.012
42,18,32,PA,18495.444,0.026,0.006
42,18,34,PA,60708.929,0.086,0.02
42,18,35,PA,61300.904,0.087,0.02
42,18,36,PA,60947.322,0.086,0.019
42,18,38,PA,64108.525,0.091,0.022
42,18,39,PA,48500.834,0.069,0.016
42,18,40,PA,40485.641,0.057,0.013
42,18,42,PA,4225.956,0.006,0.002
42,18,46,PA,15980.304,0.023,0.006
44,1,1,RI,12994.671,0.025,0.004
44,1,2,RI,7444.306,0.014,0.002
44,1,3,RI,12587.166,0.024,0.004
44,1,4,RI,13866.308,0.026,0.004
44,1,5,RI,7197.578,0.014,0.002
44,1,6,RI,3929.445,0.007,0.001
44,1,9,RI,1119.376,0.002,0
44,1,10,RI,11890.463,0.022,0.004
44,1,11,RI,14394.144,0.027,0.004
44,1,12,RI,14251.568,0.027,0.004
44,1,44,RI,12565.931,0.024,0.005
44,1,45,RI,14301.116,0.027,0.005
44,1,46,RI,14467.96,0.027,0.005
44,1,48,RI,12100.788,0.023,0.004
44,1,49,RI,14216.177,0.027,0.005
44,1,50,RI,13922.934,0.026,0.006
44,1,51,RI,14199.998,0.027,0.006
44,1,52,RI,14324.373,0.027,0.006
44,1,53,RI,12379.874,0.023,0.005
44,1,54,RI,14431.558,0.027,0.006
44,1,55,RI,14075.623,0.027,0.006
44,1,56,RI,14484.139,0.027,0.006
44,1,57,RI,14311.227,0.027,0.006
44,1,58,RI,14512.452,0.027,0.006
44,1,59,RI,13903.722,0.026,0.006
44,1,60,RI,14387.066,0.027,0.006
44,1,61,RI,13905.744,0.026,0.006
44,1,62,RI,14190.897,0.027,0.006
44,1,63,RI,14539.754,0.027,0.006
44,1,64,RI,13962.37,0.026,0.006
44,1,65,RI,14444.703,0.027,0.006
44,1,66,RI,13779.144,0.026,0.006
44,1,67,RI,13488.875,0.025,0.006
44,1,68,RI,13478.053,0.025,0.006
44,1,69,RI,13605.124,0.026,0.006
44,1,70,RI,13718.765,0.026,0.006
44,1,71,RI,13718.765,0.026,0.006
44,1,72,RI,13666.831,0.026,0.006
44,1,73,RI,13669.827,0.026,0.006
44,1,74,RI,13666.831,0.026,0.006
44,1,75,RI,13674.821,0.026,0.006
44,2,1,RI,1041.515,0.002,0
44,2,2,RI,6531.21,0.012,0.002
44,2,3,RI,1517.781,0.003,0
44,2,5,RI,7290.606,0.014,0.002
44,2,6,RI,10455.599,0.02,0.003
44,2,7,RI,14369.876,0.027,0.004
44,2,8,RI,14143.372,0.027,0.004
44,2,9,RI,12989.615,0.025,0.004
44,2,10,RI,2436.943,0.005,0.001
44,2,13,RI,13946.192,0.026,0.004
44,2,14,RI,14502.34,0.028,0.004
44,2,15,RI,14432.569,0.027,0.004
44,2,16,RI,13985.628,0.027,0.004
44,2,17,RI,14348.641,0.027,0.004
44,2,18,RI,14380.999,0.027,0.004
44,2,19,RI,13657.212,0.026,0.004
44,2,20,RI,13850.722,0.026,0.004
44,2,21,RI,13639.072,0.026,0.004
44,2,22,RI,13621.239,0.026,0.004
44,2,23,RI,13875.851,0.026,0.004
44,2,24,RI,13624.211,0.026,0.004
44,2,25,RI,13586.565,0.026,0.004
44,2,26,RI,13577.648,0.026,0.004
44,2,27,RI,13921.424,0.026,0.004
44,2,28,RI,13740.206,0.026,0.004
44,2,29,RI,14243.404,0.027,0.004
44,2,30,RI,14190.896,0.027,0.004
44,2,31,RI,14253.013,0.027,0.005
44,2,32,RI,13930.776,0.026,0.004
44,2,33,RI,14258.98,0.027,0.004
44,2,34,RI,14124.715,0.027,0.005
44,2,35,RI,14233.122,0.027,0.005
44,2,36,RI,13882.043,0.026,0.004
44,2,37,RI,14277.877,0.027,0.005
44,2,38,RI,13709.984,0.026,0.005
44,2,39,RI,13617.49,0.026,0.004
44,2,40,RI,14483.795,0.028,0.005
44,2,41,RI,14504.363,0.028,0.005
44,2,42,RI,14510.43,0.028,0.005
44,2,43,RI,13965.404,0.027,0.005
44,2,44,RI,1936.409,0.004,0.001
44,2,47,RI,14538.743,0.028,0.005
44,2,48,RI,2426.831,0.005,0.001
44,2,53,RI,2100.22,0.004,0.001
45,1,15,SC,29038.836,0.038,0.009
45,1,92,SC,43467.925,0.058,0.025
45,1,94,SC,41001.521,0.054,0.024
45,1,97,SC,22777.39,0.03,0.013
45,1,98,SC,41179.926,0.055,0.024
45,1,99,SC,42278.599,0.056,0.024
45,1,100,SC,40213.908,0.053,0.027
45,1,102,SC,13017.253,0.017,0.011
45,1,108,SC,10111.101,0.013,0.009
45,1,109,SC,14668.134,0.019,0.014
45,1,110,SC,38291.083,0.051,0.036
45,1,111,SC,11977.992,0.016,0.012
45,1,112,SC,41824.477,0.055,0.042
45,1,113,SC,11176.958,0.015,0.011
45,1,114,SC,41397.36,0.055,0.041
45,1,115,SC,42174.307,0.056,0.042
45,1,116,SC,17122.416,0.023,0.017
45,1,117,SC,43048.765,0.057,0.043
45,1,118,SC,34092.427,0.045,0.035
45,1,119,SC,42298.842,0.056,0.048
45,1,120,SC,32726.427,0.043,0.037
45,1,121,SC,17135.864,0.023,0.026
45,1,123,SC,41898.948,0.056,0.067
45,1,124,SC,41939.589,0.056,0.068
45,2,39,SC,23056.802,0.033,0.007
45,2,41,SC,4775.004,0.007,0.002
45,2,66,SC,2408.991,0.003,0.001
45,2,69,SC,40976.296,0.058,0.018
45,2,70,SC,887.258,0.001,0
45,2,71,SC,38908.102,0.055,0.017
45,2,72,SC,4023.018,0.006,0.002
45,2,73,SC,11674.954,0.017,0.005
45,2,74,SC,6077.665,0.009,0.003
45,2,75,SC,38520.638,0.055,0.017
45,2,76,SC,13093.715,0.019,0.006
45,2,77,SC,12252.258,0.017,0.005
45,2,78,SC,39963.898,0.057,0.018
45,2,79,SC,39580.449,0.056,0.018
45,2,80,SC,162.966,0,0
45,2,81,SC,39774.923,0.057,0.023
45,2,82,SC,15767.927,0.022,0.009
45,2,83,SC,31986.665,0.046,0.018
45,2,84,SC,39966.334,0.057,0.023
45,2,85,SC,41591.464,0.059,0.024
45,2,86,SC,39962.151,0.057,0.023
45,2,87,SC,41639.456,0.059,0.024
45,2,88,SC,41510.751,0.059,0.024
45,2,89,SC,41483.483,0.059,0.024
45,2,90,SC,3276.44,0.005,0.002
45,2,91,SC,24853.856,0.035,0.014
45,2,93,SC,15682.253,0.022,0.009
45,2,95,SC,6969.445,0.01,0.004
45,2,96,SC,41664.543,0.059,0.024
45,3,1,SC,37551.943,0.055,0.012
45,3,2,SC,38803.057,0.057,0.012
45,3,3,SC,39277.33,0.058,0.012
45,3,4,SC,39344.314,0.058,0.012
45,3,5,SC,39195.919,0.058,0.012
45,3,6,SC,39958.574,0.059,0.012
45,3,7,SC,38274.138,0.056,0.012
45,3,8,SC,38751.592,0.057,0.012
45,3,9,SC,39475.361,0.058,0.012
45,3,10,SC,35883.32,0.053,0.011
45,3,11,SC,36691.307,0.054,0.011
45,3,12,SC,36191.674,0.053,0.011
45,3,13,SC,38374.261,0.056,0.011
45,3,14,SC,38248.807,0.056,0.011
45,3,16,SC,35328.798,0.052,0.01
45,3,25,SC,17842.719,0.026,0.005
45,3,28,SC,26264.455,0.039,0.008
45,3,35,SC,3229.861,0.005,0.001
45,3,39,SC,17362.815,0.025,0.006
45,3,40,SC,6582.709,0.01,0.002
45,3,42,SC,9266.304,0.014,0.003
45,3,82,SC,21773.656,0.032,0.013
45,3,83,SC,7418.529,0.011,0.004
45,4,10,SC,4445.757,0.006,0.001
45,4,16,SC,4198.157,0.006,0.001
45,4,17,SC,42231.379,0.059,0.012
45,4,18,SC,42212.587,0.059,0.012
45,4,19,SC,41941.774,0.058,0.012
45,4,20,SC,42139.634,0.059,0.012
45,4,21,SC,42230.273,0.059,0.012
45,4,22,SC,42253.486,0.059,0.012
45,4,23,SC,40206.359,0.056,0.012
45,4,24,SC,41885.401,0.058,0.012
45,4,25,SC,22738.358,0.032,0.007
45,4,27,SC,42223.641,0.059,0.013
45,4,28,SC,14972.099,0.021,0.004
45,4,31,SC,39597.457,0.055,0.013
45,4,32,SC,28194.526,0.039,0.009
45,4,33,SC,40357.723,0.056,0.012
45,4,34,SC,39933.586,0.056,0.013
45,4,35,SC,37842.149,0.053,0.012
45,4,36,SC,39873.563,0.055,0.013
45,4,37,SC,38169.175,0.053,0.013
45,4,38,SC,30830.539,0.043,0.01
45,5,26,SC,42213.041,0.06,0.012
45,5,29,SC,40031.706,0.057,0.012
45,5,30,SC,38258.087,0.054,0.012
45,5,32,SC,10924.716,0.015,0.003
45,5,37,SC,401.87,0.001,0
45,5,38,SC,9683.054,0.014,0.003
45,5,40,SC,31496.291,0.045,0.01
45,5,41,SC,31069.196,0.044,0.011
45,5,42,SC,27673,0.039,0.01
45,5,43,SC,38152.015,0.054,0.014
45,5,44,SC,44516.478,0.063,0.017
45,5,45,SC,43151.927,0.061,0.015
45,5,46,SC,43007.809,0.061,0.015
45,5,47,SC,42477.201,0.06,0.016
45,5,48,SC,42684.184,0.06,0.016
45,5,49,SC,42206.179,0.06,0.016
45,5,50,SC,35152.324,0.05,0.014
45,5,51,SC,19229.257,0.027,0.007
45,5,52,SC,39715.061,0.056,0.016
45,5,53,SC,3799.902,0.005,0.002
45,5,64,SC,215.879,0,0
45,5,65,SC,12486.039,0.018,0.005
45,5,67,SC,37341.138,0.053,0.016
45,5,70,SC,15512.334,0.022,0.007
45,5,80,SC,14951.846,0.021,0.007
45,6,15,SC,13644.344,0.02,0.004
45,6,51,SC,17423.266,0.025,0.007
45,6,61,SC,15243.021,0.022,0.006
45,6,64,SC,35853.986,0.052,0.015
45,6,66,SC,32524.709,0.047,0.014
45,6,67,SC,243.864,0,0
45,6,70,SC,21346.388,0.031,0.009
45,6,72,SC,36337.11,0.053,0.016
45,6,73,SC,29047.32,0.042,0.013
45,6,74,SC,33090.576,0.048,0.015
45,6,75,SC,1080.048,0.002,0
45,6,76,SC,27573.172,0.04,0.012
45,6,77,SC,28423.151,0.041,0.013
45,6,79,SC,1106.676,0.002,0
45,6,80,SC,23611.932,0.034,0.011
45,6,90,SC,30949.987,0.045,0.018
45,6,91,SC,9712.105,0.014,0.006
45,6,93,SC,21873.778,0.032,0.013
45,6,95,SC,28211.331,0.041,0.016
45,6,97,SC,18054.574,0.026,0.01
45,6,99,SC,967.667,0.001,0.001
45,6,100,SC,3058.349,0.004,0.002
45,6,101,SC,33945.212,0.049,0.028
45,6,102,SC,31525.911,0.046,0.026
45,6,103,SC,996.07,0.001,0.001
45,6,109,SC,28062.24,0.041,0.026
45,6,110,SC,4075.687,0.006,0.004
45,6,111,SC,29486.466,0.043,0.03
45,6,113,SC,30698.983,0.045,0.031
45,6,114,SC,28.152,0,0
45,6,116,SC,23181.639,0.034,0.023
45,6,118,SC,8079.846,0.012,0.008
45,6,120,SC,8582.385,0.012,0.01
45,6,121,SC,22036.231,0.032,0.034
45,6,122,SC,37755.49,0.055,0.058
45,7,53,SC,32750.812,0.046,0.013
45,7,54,SC,34641.891,0.049,0.014
45,7,55,SC,35853.481,0.05,0.015
45,7,56,SC,45504.05,0.064,0.019
45,7,57,SC,35879.512,0.051,0.015
45,7,58,SC,43612.786,0.061,0.018
45,7,59,SC,36789.37,0.052,0.015
45,7,60,SC,36598.764,0.052,0.015
45,7,61,SC,21540.575,0.03,0.009
45,7,62,SC,37576.631,0.053,0.016
45,7,63,SC,36869.482,0.052,0.015
45,7,65,SC,24849.945,0.035,0.01
45,7,68,SC,45264.65,0.064,0.02
45,7,103,SC,36689.332,0.052,0.03
45,7,104,SC,44159.816,0.062,0.037
45,7,105,SC,45051.583,0.063,0.037
45,7,106,SC,43776.775,0.062,0.039
45,7,107,SC,44532.084,0.063,0.04
45,7,108,SC,28074.442,0.04,0.026
46,0,1,SD,24342.612,0.028,0.008
46,0,2,SD,24846.144,0.029,0.008
46,0,3,SD,26061.769,0.03,0.008
46,0,4,SD,23581.664,0.027,0.007
46,0,5,SD,24449.349,0.028,0.007
46,0,6,SD,28091.122,0.032,0.008
46,0,7,SD,25545.987,0.03,0.008
46,0,8,SD,24091,0.028,0.007
46,0,9,SD,26229.472,0.03,0.008
46,0,10,SD,25732.074,0.03,0.008
46,0,11,SD,25181.619,0.029,0.007
46,0,12,SD,25262.519,0.029,0.008
46,0,13,SD,25575.312,0.03,0.008
46,0,14,SD,25400.475,0.029,0.008
46,0,15,SD,24838.967,0.029,0.007
46,0,16,SD,24723.791,0.029,0.007
46,0,17,SD,22403,0.026,0.006
46,0,18,SD,22616,0.026,0.007
46,0,19,SD,22950.042,0.027,0.007
46,0,20,SD,24643,0.028,0.007
46,0,21,SD,22391.958,0.026,0.007
46,0,22,SD,23102,0.027,0.007
46,0,23,SD,21958.474,0.025,0.007
46,0,24,SD,23366,0.027,0.007
46,0,25,SD,25685.65,0.03,0.007
46,0,27,SD,23674.558,0.027,0.007
46,0,29,SD,25933.723,0.03,0.008
46,0,30,SD,25256.713,0.029,0.008
46,0,31,SD,25281,0.029,0.008
46,0,32,SD,26402.566,0.031,0.008
46,0,33,SD,24730.05,0.029,0.008
46,0,34,SD,25567.227,0.03,0.008
46,0,35,SD,26201.045,0.03,0.008
46,0,26A,SD,12257,0.014,0.226
46,0,26B,SD,12102,0.014,0.224
46,0,28A,SD,12675,0.015,0.245
46,0,28B,SD,12302.863,0.014,0.236
47,1,1,TN,61400.861,0.086,0.019
47,1,2,TN,61177.083,0.086,0.019
47,1,3,TN,63020.66,0.088,0.019
47,1,4,TN,63043.396,0.088,0.019
47,1,5,TN,60889.32,0.085,0.018
47,1,6,TN,64108.085,0.09,0.019
47,1,7,TN,63331.915,0.089,0.019
47,1,9,TN,63140,0.088,0.02
47,1,10,TN,63785,0.089,0.019
47,1,11,TN,53253.45,0.075,0.016
47,1,12,TN,65910.232,0.092,0.02
47,1,17,TN,31661.492,0.044,0.009
47,2,8,TN,64017.012,0.087,0.019
47,2,11,TN,8868.521,0.012,0.003
47,2,13,TN,65640.222,0.089,0.019
47,2,14,TN,65084.074,0.088,0.019
47,2,15,TN,64546.921,0.087,0.019
47,2,16,TN,64871.957,0.088,0.019
47,2,17,TN,33458.984,0.045,0.01
47,2,18,TN,65190.66,0.088,0.019
47,2,19,TN,65242.37,0.088,0.019
47,2,20,TN,64652.988,0.087,0.019
47,2,21,TN,37696.127,0.051,0.011
47,2,32,TN,13757.873,0.019,0.004
47,2,35,TN,54829,0.074,0.018
47,2,36,TN,5672.871,0.008,0.002
47,2,89,TN,65555.797,0.089,0.037
47,3,21,TN,30642.192,0.042,0.009
47,3,22,TN,42245.417,0.058,0.012
47,3,23,TN,68177.808,0.094,0.021
47,3,24,TN,3581.44,0.005,0.001
47,3,26,TN,71546.962,0.098,0.021
47,3,27,TN,71543.772,0.098,0.022
47,3,28,TN,71546.962,0.098,0.021
47,3,29,TN,71548.025,0.098,0.022
47,3,30,TN,71552.278,0.098,0.022
47,3,31,TN,5885.515,0.008,0.002
47,3,32,TN,46988.485,0.065,0.015
47,3,33,TN,67024.292,0.092,0.021
47,3,35,TN,6209.056,0.009,0.002
47,3,36,TN,55883.78,0.077,0.018
47,3,38,TN,21947,0.03,0.007
47,3,41,TN,21554,0.03,0.008
47,4,22,TN,24817.73,0.032,0.007
47,4,24,TN,62622.413,0.081,0.018
47,4,25,TN,5241.919,0.007,0.002
47,4,31,TN,62014,0.081,0.02
47,4,34,TN,77664.922,0.101,0.025
47,4,37,TN,76721.167,0.1,0.026
47,4,39,TN,62306.604,0.081,0.02
47,4,43,TN,41193.6,0.054,0.015
47,4,47,TN,12711.4,0.017,0.005
47,4,48,TN,77774.088,0.101,0.029
47,4,49,TN,76090.823,0.099,0.029
47,4,62,TN,64633.762,0.084,0.027
47,4,64,TN,57533.555,0.075,0.024
47,4,69,TN,6020.889,0.008,0.003
47,4,92,TN,62572.633,0.081,0.036
47,5,50,TN,66779.778,0.087,0.026
47,5,51,TN,71668.101,0.094,0.028
47,5,52,TN,69609.458,0.091,0.028
47,5,53,TN,66864.964,0.087,0.027
47,5,54,TN,67827.12,0.089,0.028
47,5,55,TN,67110.69,0.088,0.028
47,5,56,TN,67359.693,0.088,0.028
47,5,58,TN,67265.771,0.088,0.028
47,5,59,TN,70368.48,0.092,0.029
47,5,60,TN,69555.944,0.091,0.028
47,5,69,TN,24551.391,0.032,0.011
47,5,78,TN,56968.983,0.074,0.026
47,6,25,TN,65000.511,0.086,0.019
47,6,38,TN,44686.233,0.059,0.015
47,6,40,TN,70175.073,0.093,0.023
47,6,41,TN,43307.767,0.057,0.015
47,6,42,TN,70032.57,0.092,0.026
47,6,43,TN,26653,0.035,0.01
47,6,44,TN,75252.2,0.099,0.028
47,6,45,TN,75379.98,0.099,0.027
47,6,46,TN,74966.046,0.099,0.027
47,6,47,TN,54682,0.072,0.02
47,6,57,TN,78176.702,0.103,0.032
47,6,66,TN,69165,0.091,0.029
47,6,78,TN,10529.625,0.014,0.005
47,7,61,TN,73025.3,0.096,0.03
47,7,63,TN,73055.203,0.096,0.03
47,7,64,TN,11407.122,0.015,0.005
47,7,65,TN,73026.496,0.096,0.03
47,7,67,TN,75509.293,0.099,0.032
47,7,68,TN,75787.565,0.099,0.033
47,7,69,TN,39314.433,0.051,0.017
47,7,70,TN,65618.555,0.086,0.028
47,7,71,TN,61065.445,0.08,0.027
47,7,72,TN,65008,0.085,0.029
47,7,74,TN,70918.141,0.093,0.031
47,7,75,TN,29103.737,0.038,0.013
47,7,80,TN,22892.713,0.03,0.01
47,7,94,TN,28477.287,0.037,0.016
47,8,73,TN,61334.717,0.087,0.027
47,8,75,TN,32402.263,0.046,0.014
47,8,76,TN,59380.823,0.085,0.027
47,8,77,TN,63745.353,0.091,0.028
47,8,79,TN,63719.824,0.091,0.029
47,8,80,TN,36328.283,0.052,0.016
47,8,81,TN,61303,0.087,0.036
47,8,82,TN,59037,0.084,0.034
47,8,83,TN,43440.455,0.062,0.025
47,8,88,TN,15540.715,0.022,0.009
47,8,91,TN,380.836,0.001,0
47,8,94,TN,39590,0.056,0.023
47,8,95,TN,65631.69,0.094,0.038
47,8,96,TN,13852.142,0.02,0.008
47,8,97,TN,25290.31,0.036,0.014
47,8,98,TN,1891.081,0.003,0.001
47,8,99,TN,58163.079,0.083,0.033
47,9,83,TN,22861.223,0.032,0.013
47,9,84,TN,67700.091,0.095,0.039
47,9,85,TN,67701.098,0.095,0.039
