candidate_id,candidate_name,state_abbreviation,congressional_district,party,cash_on_hand,disbursements,receipts,ind_support,ind_oppose,party_expenditures
H0MN08156,"NYSTROM, QUINN REABE",MN,8,Other,242221,270308,512528,0,0,67
H0MO01066,"CLAY, WILLIAM LACY JR",MO,1,Democrat,389212,548289,743125,21259,90000,0
H0MO02254,"SCHUPP, JILL DARLYNE",MO,2,Democrat,1632857,430753,2063610,10,0,90
H0MO03203,"OGLESBY, DENNIS",MO,3,Democrat,0,17153,17053,0,0,0
H0MO03237,"WILKINSON, BRANDON",MO,3,Republican,7201,7691,14531,0,0,0
H0MO04086,"HARTZLER, VICKY",MO,4,Republican,843942,731142,1295022,168,0,0
H0MO04219,"NEAL, GIST",MO,4,Republican,942,4405,5347,0,0,0
H0MO04227,"ARVIDSON, ERICH",MO,4,Democrat,3453,2019,5472,0,0,0
H0MO04235,"SIMMONS, LINDSEY NICOLE",MO,4,Democrat,20326,156474,176800,10,0,0
H0MO05182,"SALAZAR, MAITE GABRIELLE",MO,5,Democrat,565,27421,27986,0,0,0
H0MO05208,"DERKS, RYAN",MO,5,Republican,4338,14931,19269,0,0,0
H0MO05216,"BARHAM, JERRY",MO,5,Republican,92170,25361,117532,0,0,0
H0MO06073,"GRAVES, SAMUEL B. JR.",MO,6,Republican,782803,1230769,1461360,0,0,0
H0MO06180,"ABUNDIS, VICTOR",MO,6,Democrat,6134,15614,21749,0,0,0
H0MO06198,"FARRIS, RAMONA",MO,6,Democrat,0,9165,9165,0,0,0
H0MO07113,"LONG, BILLY MR.",MO,7,Republican,434982,1351584,1113642,0,0,0
H0MS01118,"ELIASON, ANTONIA",MS,1,Democrat,11262,1441,12703,0,0,0
H0MS03072,"TULP, AUSTIN JAMES",MS,3,Republican,231,25224,25455,0,0,0
H0MS04120,"PALAZZO, STEVEN MCCARTY",MS,4,Republican,278099,556021,602004,0,0,0
H0MS04153,"HICKMAN, SAMUEL JAMES",MS,4,Republican,10652,2378,10230,0,0,0
H0MS04161,"CARL, BOYANTON",MS,4,Republican,1996,190928,192924,0,0,0
H0MS04187,"DEMING, ROBERT L III",MS,4,Republican,2805,113515,116320,0,0,0
H0MT00090,"WINTER, THOMAS",MT,0,Democrat,1006,373918,374924,38504,0,0
H0MT00108,"DOOLING, JOE",MT,0,Republican,4978,115828,120806,0,0,0
H0MT00116,"RAINS, MATTHEW",MT,0,Democrat,5196,36785,41981,0,0,0
H0MT01080,"JOHNSON, TIMOTHY ALAN",MT,0,Republican,0,5350,5206,0,0,0
H0MT01098,"LAMM, DEBRA",MT,0,Republican,8157,54060,62217,0,0,0
H0NC02109,"BUTLER, JASON DR.",NC,2,Democrat,363,42073,42436,0,0,0
H0NC02117,"JOHNSON-HOSTLER, MONIKA",NC,2,Democrat,0,148098,148098,0,0,0
H0NC02125,"ROSS, DEBORAH",NC,2,Democrat,473073,870860,1343933,0,0,0
H0NC02133,"TERRELL, ANDREW STEVEN",NC,2,Democrat,0,34330,34330,0,0,0
H0NC02158,"SWAIN, ALAN D",NC,2,Republican,18221,47537,65758,0,0,0
H0NC03149,"SMITH, SANDY",NC,1,Republican,145843,884631,1030474,100,0,0
H0NC03172,"MURPHY, GREGORY FRANCIS DR",NC,3,Republican,138569,1313160,1451730,107844,880590,9506
H0NC03297,"OUTLAW, DANA EDWARDS",NC,3,Democrat,3454,44178,47632,0,0,0
H0NC04170,"LOCKWOOD, DANIEL ULYSSES",NC,4,Democrat,674,5442,6116,0,0,0
H0NC04204,"SARKAR, DEBESH",NC,4,Republican,4533,24372,28205,0,0,0
H0NC05169,"SUPIN, JEANNE",NC,5,Democrat,0,19358,29242,0,0,0
H0NC06225,"FOXX, RHONDA",NC,6,Democrat,168,180654,180823,0,0,0
H0NC06233,"MONTGOMERY, DERWIN LAMAR",NC,6,Democrat,33886,2000,35886,0,0,0
H0NC06241,"HAYWOOD, JOSEPH LEE",NC,6,Republican,7086,8279,15365,0,0,0
H0NC07124,"D'ABROSCA, PETER",NC,7,Republican,2983,11046,14029,0,0,0
H0NC08254,"TIMMONS-GOODSON, PATRICIA",NC,8,Democrat,618819,457595,1076415,0,0,112
H0NC09187,"BISHOP, JAMES DANIEL",NC,9,Republican,468883,3194569,3663451,1667723,1479283,91900
H0NC09278,"BROOKS, CLAYTON W III",NC,9,Democrat,9803,25787,35590,0,0,0
H0NC09286,"WALLACE, CYNTHIA",NC,9,Democrat,167063,84148,251211,10,0,45
H0NC09294,"SOUTHERLAND, HARRY",NC,9,Democrat,6133,24910,24844,0,0,0
H0NC10169,"PATTERSON, VANCE MARTIN",NC,11,Republican,104699,39661,146100,0,0,0
H0NC11159,"O'SHEA, MICHAEL",NC,11,Democrat,0,18347,18347,0,0,0
H0NC11175,"DAVIS, MORRIS D. COL.",NC,11,Democrat,267875,225559,493435,10,0,0
H0NC11183,"DAVIS, JAMES (JIM) WAYLAND DDS, MS",NC,11,Republican,0,156206,156206,228366,0,0
H0NC11191,"BENNETT, LYNDA",NC,11,Republican,24508,483164,507672,2048316,0,0
H0NC11209,"ARCHERD, CHARLES WALLACE",NC,11,Republican,0,996345,996345,0,0,0
H0NC11225,"KING, JOSEPH WAYNE MR. II",NC,11,Republican,0,59141,59141,0,0,0
H0NC11233,"CAWTHORN, DAVID MADISON",NC,11,Republican,164340,638718,803058,747722,618458,0
H0NC11241,"OSBORNE, JOSEPH DARREN",NC,11,Republican,80717,171383,252100,0,0,0
H0NC11258,"DRISCOLL, DAN",NC,11,Republican,790,222878,223668,784644,0,0
H0NC12124,"BREWSTER, BILLY JOEL",NC,12,Republican,5187,16763,21950,0,0,0
H0ND01042,"RAKNERUD, ZACHARY",ND,0,Democrat,3337,7837,12588,0,0,0
H0NE01112,"RAMSEY, BARBARA",NE,1,Democrat,5869,3193,5721,0,0,0
H0NE01120,"BOLZ, KATE",NE,1,Democrat,253462,297682,551144,10,0,0
H0NE02169,"ASHFORD, ANN",NE,2,Democrat,714,502620,503334,0,0,112
H0NE02177,"FREEMAN, MORGANN",NE,2,Democrat,-1027,6236,5209,0,0,0
H0NE02185,"HARRISON, GLADYS LUCRETIA",NE,2,Democrat,0,34276,34276,0,0,0
H0NH01282,"MOWERS, MATT",NH,1,Republican,373467,320030,693497,33204,0,0
H0NH01290,"MAYBERRY, MATT",NH,1,Republican,21976,151008,172984,0,0,0
H0NH02181,"KUSTER, ANN MCLANE",NH,2,Democrat,2453809,1107551,2478034,0,0,0
H0NH02272,"CLEMMER, ELI DANTZLER",NH,2,Republican,122,17685,17248,0,0,0
H0NJ02148,"PATTERSON, ROBERT",NJ,2,Republican,36791,249614,286405,0,0,0
H0NJ02155,"RICHTER, DAVID",NJ,3,Republican,123173,684634,807807,0,512200,0
H0NJ02163,"BENNETT, ASHLEY",NJ,2,Democrat,0,9334,9309,0,0,0
H0NJ02171,"KENNEDY, AMY",NJ,2,Democrat,137137,1405065,1542202,117150,94881,90
H0NJ02197,"HARRISON, BRIGID CALLAHAN",NJ,2,Democrat,13610,436876,450486,640000,150000,67
H0NJ02205,"FRANCIS, JOHN HULL MR III",NJ,2,Democrat,-11299,12611,14168,0,0,0
H0NJ03203,"NOVAK, JOHN J",NJ,3,Republican,5835,54545,60380,0,0,0
H0NJ03211,"GIBBS, KATE",NJ,3,Republican,50009,241281,291290,148000,0,0
H0NJ04128,"APPLEFIELD, DAVID",NJ,4,Democrat,0,269674,269674,0,0,0
H0NJ04136,"KASZUBA, TIFFANY LYNN",NJ,4,Democrat,0,20940,20940,0,0,0
H0NJ04144,"CONFORTI, CHRISTINE MARIE",NJ,4,Democrat,-2981,30845,30364,0,0,0
H0NJ04151,"SCHMID, STEPHANIE",NJ,4,Democrat,187889,289555,477441,0,0,0
H0NJ04177,"KEADY, JAMES",NJ,4,Democrat,0,24281,24281,0,0,0
H0NJ05166,"BALDINI, JAMES",NJ,5,Republican,124,13760,12992,0,0,0
H0NJ05174,"PALLOTTA, FRANK",NJ,5,Republican,87301,606029,693330,0,0,0
H0NJ05190,"GHASSALI, MIKE",NJ,5,Republican,0,948734,948734,0,0,0
H0NJ05208,"KREIBICH, ARATI",NJ,5,Democrat,99027,471869,570896,126356,0,0
H0NJ05216,"DIRISIO, DANA",NJ,5,Republican,0,5375,5375,0,0,0
H0NJ05224,"CASTILLO, HECTOR L DR",NJ,5,Republican,11731,267398,279129,0,0,0
H0NJ06206,"CIRINCIONE, RUSSELL",NJ,6,Democrat,15731,46868,62599,0,0,0
H0NJ06214,"HSU, JOHN",NJ,6,Democrat,3628,1768,5396,0,0,0
H0NJ06248,"AL-KHATAHTBEH, AMANI",NJ,6,Democrat,9093,15928,25021,0,0,0
H0NJ07253,"PHILLIPS, TOM",NJ,7,Republican,1119,13059,14178,0,0,0
H0NJ07261,"KEAN, THOMAS H. JR.",NJ,7,Republican,1286788,826312,2113100,52000,0,0
H0NJ07279,"BECCHI, ROSEMARY",NJ,11,Republican,308676,531743,840419,0,0,0
H0NJ08129,"OSEGUERA, HECTOR OMAR JR.",NJ,8,Democrat,26025,50251,76275,0,0,0
H0NJ08145,"SHEEHAN, WILL",NJ,8,Democrat,1167,17834,19000,0,0,0
H0NJ09176,"SPEZAKIS, ZINOVIA",NJ,9,Democrat,21286,259203,280490,0,0,0
H0NJ09184,"BASARAN, ALPASLAN",NJ,9,Democrat,4205,76227,80432,0,0,0
H0NJ09192,"WALSH, TIMOTHY",NJ,9,Republican,2464,2572,5036,0,0,0
H0NJ10190,"FLORA, JOHN J",NJ,10,Democrat,57,14840,14897,0,0,0
H0NJ10208,"MAZO, EUGENE D.",NJ,10,Democrat,28522,12768,41290,0,0,0
H0NJ12204,"RAZZOLI, MARK",NJ,12,Republican,1923,1142,3065,0,0,0
H0NM01189,"GARCIA HOLMES, MICHELLE",NM,1,Republican,145363,67564,212927,0,0,0
H0NM01197,"VANDER DUSSEN, JARED",NM,1,Republican,0,189935,189935,181817,0,0
H0NM02211,"MATHYS, CHRIS",NM,2,Republican,100,316032,316132,0,133016,0
H0NM02229,"CHASE, CLAIRE",NM,2,Republican,12278,1374955,1387234,24094,946512,0
H0NM02237,"JONES, STEVE MR.",NM,2,Independent,250,6499,6749,0,0,0
H0NM03078,"SANCHEZ, JOSEPH LOUIS",NM,3,Democrat,10874,192411,203285,0,0,0
H0NM03094,"KOKINADIS, BRETT",NM,1,Republican,287,66453,66751,0,0,0
H0NM03102,"LEGER, TERESA",NM,3,Democrat,232854,1391522,1624376,1703020,0,0
H0NM03110,"PLAME, VALERIE",NM,3,Democrat,47927,2226011,2273938,131855,242130,0
H0NM03136,"SERNA, MARCO",NM,3,Democrat,4649,719074,723723,0,0,0
H0NM03144,"APODACA, ROB",NM,3,Democrat,0,103762,103762,0,0,0
H0NM03151,"MONTOYA, LAURA",NM,3,Democrat,-2970,54643,51673,0,0,0
H0NM03169,"BROWN, AUDRA LEE",NM,3,Republican,0,12965,12965,0,0,0
H0NM03177,"TISDEL, KYLE J.",NM,3,Democrat,0,73456,73456,0,0,0
H0NM03185,"BLAIR, JOHN",NM,3,Democrat,7166,419532,426698,0,0,0
H0NM03193,"BEDONIE, KAREN E.",NM,3,Republican,358,42377,42144,0,0,0
H0NM03201,"JOHNSON, ALEXIS M",NM,3,Republican,6101,15010,21111,0,0,0
H0NM03227,"GOLDEN MORPER, ANASTACIA (ANISE)",NM,3,Republican,0,41246,41246,0,0,0
H0NV01219,"LARIOS-ELIAS, CITLALY",NV,1,Republican,475,4655,5130,0,0,0
H0NV01227,"ELLIOTT, JOSH DENNIS MR. JR.",NV,1,Republican,467,4533,5000,0,0,0
H0NV02209,"ACKERMAN, PATRICIA GERALDENE MS.",NV,2,Democrat,35599,82768,118237,10,0,0
H0NV02217,"COHEN, EDWARD G.",NV,2,Democrat,-13236,85404,72168,0,0,0
H0NV02233,"SCHIFFMAN, STEVEN",NV,2,Democrat,174500,500,150000,0,0,0
H0NV03108,"WALKERLIEB, ZACHARY",NV,3,Republican,0,38419,38419,0,0,0
H0NV03116,"SCHWARTZ, DAN",NV,3,Republican,0,774286,774286,0,521769,0
H0NV03132,"RODIMER, DAN",NV,3,Republican,254413,634729,889141,186550,198,0
H0NV03173,"ROBINSON, MINDY",NV,3,Republican,5030,31126,36156,0,0,0
H0NV04015,"MARCHANT, JIM",NV,4,Republican,143411,502618,646029,36879,0,0
H0NV04023,"PETERS, SAMUEL JAMES MR",NV,4,Republican,2538,310214,312753,0,0,0
H0NV04031,"NAVARRO, CHARLES",NV,4,Republican,0,125253,125253,0,0,0
H0NV04056,"SUTTON, LISA SONG",NV,4,Republican,22904,401863,424767,0,0,0
H0NV04064,"BLUNDO, LEO",NV,4,Republican,1078,57931,59009,0,0,0
H0NV04072,"REED, RANDI",NV,4,Republican,3299,158721,162020,0,0,0
H0NV04080,"CATHERINE, PRATO",NV,4,Republican,0,37670,37670,0,0,0
H0NV04114,"WOOD, REBECCA",NV,4,Republican,2690,15562,17609,0,0,0
H0NY01186,"GOROFF, NANCY",NY,1,Democrat,324451,2358047,2682498,905734,0,158
H0NY01202,"FLEMING, BRIDGET",NY,1,Democrat,103808,787062,890870,0,0,67
H0NY02192,"GORDON, JACQUELINE",NY,2,Democrat,1130705,622770,1753474,0,0,67
H0NY02200,"LALOTA, NICHOLAS JOSEPH",NY,2,Republican,3427,161374,164801,0,0,0
H0NY02234,"GARBARINO, ANDREW",NY,2,Republican,104101,384465,488566,0,106000,0
H0NY02267,"LIPETRI, MIKE",NY,2,Republican,45717,189331,235048,0,0,0
H0NY03059," WEINSTOCK, MICHAEL S",NY,3,Democrat,12358,85967,89733,9450,0,0
H0NY03075,"D'ARRIGO, MELANIE",NY,3,Democrat,34354,155309,189663,0,0,0
H0NY03083,"DEVOLDER-SANTOS, GEORGE ANTHONY",NY,3,Republican,73356,72130,145486,0,0,0
H0NY04123,"RAISER, STEVE",NY,4,Republican,16134,21131,37265,0,0,0
H0NY04149,"GROSZ, CINDY",NY,4,Republican,0,15595,15595,0,0,0
H0NY04156,"TUMAN, DOUGLAS",NY,4,Republican,14969,20090,35059,0,0,0
H0NY04164,"DENNEHY, EDWARD LEO III",NY,4,Independent,0,15000,15000,0,0,0
H0NY05070,"CHOWDHURY, SHANIYAT",NY,5,Democrat,-13891,137188,123283,0,0,0
H0NY05088,"LAL, AMIT",NY,5,Independent,5200,0,5200,0,0,0
H0NY06060,"CHOI, SANDRA",NY,6,Democrat,-2563,18944,22167,0,0,0
H0NY06078,"GAGARIN, MELQUIADES MR.",NY,6,Democrat,4421,68216,72637,0,0,0
H0NY06086,"ZMICH, THOMAS",NY,6,Republican,29977,76988,106965,0,0,0
H0NY07092,"PRINCE, PAPERBOY LOVE",NY,7,Democrat,7247,0,7247,0,0,0
H0NY09080,"JAMES, ISIAH",NY,9,Democrat,8034,13083,21418,0,0,0
H0NY09098,"HUBBARD, ALEXANDER",NY,9,Democrat,542,19933,20475,0,0,0
H0NY09106,"HILLER, MICHAEL STEVEN MR.",NY,9,Democrat,500,231750,232250,0,0,0
H0NY09114,"DEUTSCH, CHAIM",NY,9,Democrat,44651,179940,224591,0,0,0
H0NY10062,"FRANKEL, AMANDA PEARL",NY,10,Democrat,0,17160,17160,0,0,0
H0NY10070,"BOYLAN, LINDSEY",NY,10,Democrat,243988,903967,1147955,0,0,0
H0NY10088,"NIGRO, JEANNE",NY,10,Independent,3588,21035,24623,0,0,0
H0NY10096,"HERZOG, JONATHAN",NY,10,Democrat,12111,45905,58022,0,0,0
H0NY10112,"BERNSTEIN, CATHY",NY,10,Republican,3071,9199,12270,0,0,0
H0NY10138,"WYMAN, ROBERT MARK (BOB)",NY,10,Democrat,5960,612,6573,0,0,0
H0NY10146,"MADRID, MICHAEL",NY,10,Libertarian,9430,2750,12180,0,0,0
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,Republican,958115,814808,1772923,168,357980,0
H0NY11086,"SALADINO, JOSEPH PETER",NY,11,Republican,4881,63823,68704,0,0,0
H0NY11094,"CALDARERA, JOSEPH MATTHEW",NY,11,Republican,4987,146832,151818,0,0,0
H0NY12175,"ASHCRAFT, LAUREN",NY,12,Democrat,20018,147672,167690,0,0,0
H0NY12183,"VLADIMER, ERICA ARDEN",NY,12,Democrat,0,31646,31646,0,0,0
H0NY12191,"HARRISON, PETER",NY,12,Democrat,6788,44952,51740,0,0,0
H0NY13108,"HABERSHAM, RICHARD PARNELL MR",NY,13,Democrat,-1998,83180,81182,0,0,0
H0NY13124,"KEITH, JAMES FELTON",NY,13,Democrat,1189,100591,101780,0,0,0
H0NY13140,"RODRIGUEZ, RAMON",NY,13,Democrat,27,6988,7015,0,0,0
H0NY13165,"GWINN, LOVELYNN",NY,13,Republican,1520,4643,6163,0,0,0
H0NY14239,"HERNANDEZ, MIGUEL",NY,14,Republican,659,25372,25311,0,0,0
H0NY14247,"PAPAZIAN, RUTH MS",NY,14,Republican,4831,25056,29597,0,0,0
H0NY14254,"TUCKER, ANTOINE MR.",NY,14,Republican,2284,80473,82747,0,0,0
H0NY14262,"BUTLER, JINEEA",NY,14,Republican,16593,340037,337896,0,0,0
H0NY14270,"MURRAY, SCHERIE",NY,14,Republican,53414,696218,749632,0,0,0
H0NY14296,"CUMMINGS, JOHN C.",NY,14,Republican,1000959,2290315,3291224,0,0,0
H0NY14304,"KHAN, BADRUN",NY,14,Democrat,5418,65924,68498,0,0,0
H0NY14312,"CRUZ, ISRAEL ORTEGA",NY,14,Republican,273,4502,4483,0,0,0
H0NY14338,"CABRERA, FERNANDO",NY,14,Democrat,32779,38331,71110,0,0,0
H0NY14346,"CARUSO-CABRERA, MICHELLE",NY,14,Democrat,606460,2788020,3394480,0,0,0
H0NY15152,"ORTIZ, JONATHAN",NY,15,Democrat,3,9503,9506,0,0,0
H0NY15160,"TORRES, RITCHIE JOHN",NY,15,Democrat,211509,1503770,1715179,899920,0,0
H0NY15178,"RAMOS, TOMAS",NY,15,Democrat,2041,74932,76973,0,0,0
H0NY15186,"DIAZ, RUBEN REV. SR",NY,15,Democrat,43765,176569,220335,1085,940531,0
H0NY15194,"BLAKE, MICHAEL ALEXANDER",NY,15,Democrat,74311,922842,997153,332269,0,0
H0NY15236,"BASORA, FRANGELL",NY,15,Democrat,1315,10673,11138,0,0,0
H0NY15244,"MARK-VIVERITO, MELISSA",NY,15,Democrat,21596,341424,363020,50000,0,0
H0NY15251,"CINTRON, MARLENE",NY,15,Democrat,0,25297,25297,0,0,0
H0NY15269,"RODRIGUEZ, YDANIS",NY,15,Democrat,9047,182362,191409,0,0,0
H0NY15277,"LOPEZ, SAMELYS",NY,15,Democrat,51007,366402,417409,0,0,6797
H0NY15293,"NEWSOME, CHIVONA RENEE",NY,15,Democrat,4687,33907,38594,0,0,0
H0NY15301,"TAPPER, MARLENE J",NY,15,Democrat,460,29183,29643,0,0,0
H0NY16135,"GHEBREGHIORGIS, ANDOM A.",NY,16,Democrat,91631,123096,214728,0,0,1215
H0NY16143,"BOWMAN, JAMAAL",NY,16,Democrat,138766,2203194,2341961,1951339,646158,15000
H0NY16150,"RAVELO, SAMUEL",NY,16,Democrat,0,49690,49690,0,0,0
H0NY16168,"FINK, CHRIS",NY,16,Democrat,37979,200652,225034,0,0,0
H0NY17174,"JONES, MONDAIRE",NY,17,Democrat,122421,1589494,1711915,999790,0,18254
H0NY17190,"BUCHWALD, DAVID",NY,17,Democrat,91433,967715,1059148,0,0,0
H0NY17208,"EISEN, JOSH",NY,17,Independent,1015367,599469,1614836,0,0,0
H0NY17224,"CARLUCCI, DAVID",NY,17,Democrat,21581,411108,432689,0,7590,0
H0NY17240,"FINE, ALLISON HARRIS MS.",NY,17,Democrat,11742,357773,369516,0,0,0
H0NY17257,"HERNANDEZ, ASHA CASTLEBERRY",NY,17,Democrat,18316,55328,75925,0,0,0
H0NY17265,"FARKAS, EVELYN",NY,17,Democrat,123894,1395309,1519204,392035,0,0
H0NY17273,"SCHLEIFER, ADAM",NY,17,Democrat,266456,5457150,5723605,0,161890,0
H0NY17281,"PARKER, CATHERINE F",NY,17,Democrat,758,129993,130751,0,0,0
H0NY17307,"GOTTESFELD, YEHUDIS",NY,17,Republican,5247,31681,36928,0,0,0
H0NY17315,"MCARDLE SCHULMAN, MAUREEN B MRS",NY,17,Republican,-1333,13595,12237,0,0,0
H0NY18065,"SERRANO, JOSE E.",NY,15,Democrat,38653,44509,17751,0,0,0
H0NY18172,"FARLEY, CHELE CHIAVACCI",NY,18,Republican,308028,564583,872611,168,0,0
H0NY19188,"HAWATMEH, OLA",NY,19,Republican,215227,69743,284970,0,0,0
H0NY19196,"GERMAN, ANTHONY",NY,19,Republican,0,82271,82271,0,0,0
H0NY19204,"VAN DE WATER, KYLE",NY,19,Republican,4137,16857,20993,0,0,0
H0NY20111,"JOY, ELIZABETH L",NY,20,Republican,140902,77139,218042,0,0,0
H0NY20129,"SENEY, MICHAEL ROBERT",NY,20,Republican,-1029,71584,41823,0,0,0
H0NY22075,"SAGER, FRANKLIN WALTON MR.",NY,22,Republican,0,5866,5866,0,0,0
H0NY22083,"CORNWELL, STEPHEN",NY,22,Republican,0,105561,105561,0,0,0
H0NY23123,"NOREN, SCOTT A",NY,23,Democrat,25778,32508,58285,0,0,0
H0NY24055,"MISSO, ROGER",NY,24,Democrat,0,428700,428700,0,0,0
H0NY24063,"CONOLE, FRANCIS",NY,24,Democrat,131734,829022,960755,218414,0,112
H0NY25094,"MITRIS, GEORGE MR.",NY,25,Republican,3291,48433,51724,0,0,0
H0NY26068,"EGRIU, EMIN",NY,26,Democrat,-9,27954,27945,0,0,0
H0NY27082,"WHITMER, DUANE JAMES",NY,27,Libertarian,11580,21913,33493,0,0,0
H0NY27090,"JACOBS, CHRISTOPHER L.",NY,27,Republican,41137,1576760,1617897,0,112516,64215
H0NY27108,"PARLATO, BETH",NY,27,Other,118326,561849,680175,20000,0,0
H0NY27116,"ORTT, ROBERT G",NY,27,Republican,8722,201843,210565,0,0,0
H0NY27132,"MYCHAJLIW, STEFAN IWAN JR.",NY,27,Republican,34758,74358,109116,284571,0,0
H0NY29054,"REED, THOMAS W",NY,23,Republican,955306,1565671,2468737,60000,0,0
H0OH01081,"FOSTER, NIKKI",OH,1,Democrat,5329,580155,585485,0,0,90
H0OH01099,"SCHRODER, KATE",OH,1,Democrat,502983,931419,1434401,10,0,90
H0OH02139,"CASTLE, JAIME",OH,2,Democrat,58378,66263,124641,0,0,0
H0OH03103,"HARPER, MORGAN",OH,3,Democrat,0,858170,858170,395,0,1565
H0OH04085,"SITES, JEFFREY ALAN",OH,4,Democrat,0,0,0,0,0,0
H0OH04093,"FRESHOUR, SHANNON",OH,4,Democrat,123056,650523,773579,0,0,0
H0OH04101,"LARSEN, MIKE",OH,4,Democrat,0,231258,231258,0,0,0
H0OH04119,"GIBBS, CHRIS",OH,4,Independent,0,66114,66114,0,0,0
H0OH05074,"RUBANDO, NICK",OH,5,Democrat,32175,116394,148469,0,0,0
H0OH05082,"CARRIGAN, MICHAEL XAVIER",OH,5,Democrat,2673,5976,6280,0,0,0
H0OH06189,"JOHNSON, BILL",OH,6,Republican,1109281,1143941,1407155,9000,0,0
H0OH09167,"WEBER, ROBERT MARION",OH,9,Republican,9841,79146,88986,0,0,0
H0OH10116,"TIMS, DESIREE",OH,10,Democrat,336099,274304,610403,10,0,45
H0OH10124,"FLANDERS, KATHI",OH,10,Republican,555,9150,11487,0,0,0
H0OH10132,"MOYER, ERIC",OH,10,Democrat,-138,11707,11569,0,0,0
H0OH11072,"MANDEL, JOSHUA A",OH,11,Republican,4255102,52369,693862,0,0,0
H0OH11080,"TAYLOR, SHALIRA LISA",OH,11,Republican,27,6693,6719,0,0,0
H0OH11098,"GORE, LAVERNE",OH,11,Republican,7035,14644,21679,0,0,0
H0OH12161,"BELL, JENNIFER ANN",OH,12,Democrat,-90,9284,9317,0,0,0
H0OH12179,"SHEARER, ALAINA",OH,12,Democrat,199488,256823,456312,0,0,67
H0OH12229,"STEWART, JOHN",OH,12,Libertarian,7049,92946,99995,0,0,0
H0OH13201,"SANTOS, ROBERT",OH,13,Republican,0,5450,5450,0,0,0
H0OH14084,"MUERI, HILLARY O'CONNOR",OH,14,Democrat,157576,197157,354733,0,0,45
H0OH15149,"NEWBY, JOEL III",OH,15,Democrat,2945,10507,13452,0,0,0
H0OH18077,"GIBBS, ROBERT",OH,7,Republican,592812,139848,579047,0,0,0
H0OK01147,"ASAMOA-CAESAR, KOJO",OK,1,Democrat,10266,64234,74500,0,0,0
H0OK02210,"LANIER, DANYELL",OK,2,Democrat,2783,15136,17919,0,0,0
H0OK02228,"SILK, JOSEPH WESLEY",OK,2,Republican,0,29016,29016,0,0,0
H0OK05155,"GUILD, THOMAS EUGENE",OK,5,Democrat,1164,11778,12943,0,0,0
H0OK05197,"GREENE, DAVID",OK,5,Republican,0,6554,6554,0,0,0
H0OK05205,"BICE, STEPHANIE",OK,5,Republican,79907,1383444,1463351,500828,959706,0
H0OK05213,"NEESE, TERRY",OK,5,Republican,81115,1154386,1235502,72612,0,0
H0OK05247,"HILL, DAVID KIMMELL SR.",OK,5,Republican,114628,528761,643389,0,0,0
H0OK05254,"BARRESI, JANET",OK,5,Republican,53901,573955,627856,0,0,0
H0OK05270,"RAHIMI, MILES V",OK,5,Republican,2794,56704,59498,0,0,0
H0OK05288,"LANDON, SHELDON (SHELLI) ELIZABETH DR ",OK,5,Republican,-2147,13682,11535,0,0,0
H0OR01160,"SIEBE, AMANDA NICOLE MS",OR,1,Democrat,6,8966,8795,0,0,0
H0OR01186,"BRIONES, HEIDI",OR,1,Democrat,0,22730,24779,0,0,0
H0OR02127,"BENTZ, CLIFF",OR,2,Republican,84269,553381,637650,225000,53042,0
H0OR02135,"ATKINSON, JASON",OR,2,Republican,-11729,312843,301114,0,43813,0
H0OR02150,"BUEHLER, KNUTE",OR,2,Republican,140111,1433181,1573292,245958,544622,0
H0OR02168,"CRUMPACKER, JIMMY",OR,2,Republican,583,998259,998842,18058,134978,0
H0OR02184,"SMITH, JEFFERY G",OR,2,Republican,-12002,41966,30964,0,0,0
H0OR02226,"LIVINGSTON, JUSTIN",OR,2,Republican,80,8905,8885,0,0,0
H0OR03125,"LEE, ALBERT MR.",OR,3,Democrat,0,102340,102340,0,0,0
H0OR03166,"HECKER, FRANK",OR,3,Republican,1462,12558,14000,0,0,0
H0OR03174,"HARBOUR, JOANNA",OR,3,Republican,5901,1189,7090,12,0,0
H0OR04081,"ROBINSON, ART DR.",OR,4,Republican,888,103799,58118,0,0,0
H0OR04099,"CANNING, DOYLE",OR,4,Democrat,0,212499,212499,0,0,0
H0OR04107,"SKARLATOS, ALEK",OR,4,Republican,454760,845086,1299846,25,0,0
H0OR05088,"ROMAN, ANGELA",OR,5,Republican,1210,15339,16549,0,0,0
H0OR05096,"GAMBA, MARK",OR,5,Democrat,21091,241482,262573,0,0,0
H0OR05104,"COURSER, AMY RYAN",OR,5,Republican,3312,9041,12354,25,0,193
H0PA01291,"REISS, JUDI MS.",PA,1,Democrat,0,171764,171764,0,0,0
H0PA01309,"WACHSPRESS, DEBBIE",PA,1,Democrat,66841,430856,497698,0,0,0
H0PA01317,"MEEHAN, ANDREW",PA,1,Republican,-16003,59050,52865,0,0,0
H0PA01325,"FINELLO, CHRISTINA",PA,1,Democrat,296123,215340,511463,105367,21649,45
H0PA01333,"HURWITZ, SKYLAR",PA,1,Democrat,427,19499,19926,0,0,0
H0PA03271,"KELLY, GEORGE J JR",PA,16,Republican,1094009,644238,1699870,0,0,0
H0PA04279,"BARNETTE, KATHY",PA,4,Republican,52442,85279,137721,0,0,0
H0PA04287,"TARSHISH, JOE MR.",PA,4,Independent,1989,13043,15032,0,0,0
H0PA05086,"LANNI, LOU",PA,5,Democrat,0,8000,8000,0,0,0
